RRC-TAPE-RECORD-ID,LDGSDATA-CYCLE-KEY,LDGSDATA-OPERATOR-NUMBER,LDGSDATA-FL-FIELD-NO,LDGSDATA-FIELD-RESERVOIR-NO,LDGSDATA-FIELD-TYPE,LDGSDATA-TYPE-FIELD-CODE,LDGSDATA-BALANCING-FIELD-FLAG,LDGSDATA-BALANCING-RULE-CODE,LDGSDATA-WELL-NUMBER,LDGSDATA-WLROOT-KEY,LDGSDATA-P2-FILED-FLAG,LDGSDATA-CORRECTED-P2-FLAG,LDGSDATA-WORD-ALLOWABLE,LDGSDATA-ALLOWABLE,LDGSDATA-WELL-TYPE,LDGSDATA-14B2-CODE,FILLER,LDGSDATA-ALLOWABLE-CODE,LDGSDATA-TOP-SCHED-ALLOWABLE,LDGSDATA-REVISED-ALLOW-CODE,LDGSDATA-COMMINGLED-FLAG,LDGSDATA-PRODUCTION,LDGSDATA-INJECTION-CREDIT-CODE,LDGSDATA-G9-INJECTION-AMOUNT,LDGSDATA-LIFT-GAS-INJECTED,LDGSDATA-MONTHLY-STATUS,LDGSDATA-REINSTATED-UNDERAGE,LDGSDATA-REIN-UNDERAGE-YEAR,LDGSDATA-REIN-UNDERAGE-MONTH,LDGSDATA-REIN-UNDERAGE-DAY,LDGSDATA-OVERAGE-TRANSFER,LDGSDATA-CUMU-STATUS,LDGSDATA-COND-LIMIT,LDGSDATA-COND-PLANT-PRODUCTION,LDGSDATA-COND-LEASE-PRODUCTION,LDGSDATA-COND-EOM-BALANCE,LDGSDATA-CANCEL-UNDERAGE-FLAG,LDGSDATA-CUMULATIVE-OVERAGE,LDGSDATA-LIQUID-CUMU-STATUS,RRC-TAPE-FILLER
02,9833,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,607,PR,0,000,N,3000,00,N,607,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9834,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,621,PR,0,000,N,3100,00,N,621,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9835,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,591,PR,0,000,N,3000,00,N,591,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9836,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,589,PR,0,000,N,3100,00,N,560,0,0,0,-29,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9837,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,558,PR,0,000,N,3100,00,N,525,0,0,0,-33,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9838,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,600,PR,0,000,N,3000,00,N,575,0,0,0,-25,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9839,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,620,PR,0,000,N,3100,00,N,575,0,0,0,-45,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9840,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,630,PR,0,000,N,3000,00,N,544,0,0,0,-86,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9841,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,627,PR,0,000,N,3100,00,N,627,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9842,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,696,PR,0,000,N,2900,00,N,586,0,0,0,-110,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9843,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,637,PR,0,000,N,3100,00,N,637,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9844,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,682,PR,0,000,N,3100,00,N,597,0,0,0,-85,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9845,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,707,PR,0,000,N,3000,00,N,707,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9846,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,713,PR,0,000,N,3100,00,N,634,0,0,0,-79,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9847,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,690,PR,0,000,N,3000,00,N,660,0,0,0,-30,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9848,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,728,PR,0,000,N,3100,00,N,728,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9849,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,744,PR,0,000,N,3100,00,N,705,0,0,0,-39,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9850,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,675,PR,0,000,N,3000,00,N,675,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9851,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,713,PR,0,000,N,3100,00,N,614,0,0,0,-99,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9852,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,720,PR,0,000,N,3000,00,N,712,0,0,0,-8,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9853,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,675,PR,0,000,N,3100,00,N,675,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9854,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,644,PR,0,000,N,2800,00,N,632,0,0,0,-12,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9855,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,732,PR,0,000,N,3100,00,N,732,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9856,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,651,00,0,000,N,3100,00,N,643,0,0,0,-8,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9857,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,691,00,0,000,N,3000,00,N,691,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9858,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,599,00,0,000,N,3100,00,N,599,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9859,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,660,00,0,000,N,3000,00,N,636,0,0,0,-24,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9860,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,557,00,0,000,N,3100,00,N,557,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9861,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,651,00,0,000,N,3100,00,N,515,0,0,0,-136,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9862,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,660,00,0,000,N,3000,00,N,650,0,0,0,-10,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9863,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,620,00,0,000,N,3100,00,N,465,0,0,0,-155,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9864,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,690,00,0,000,N,3000,00,N,639,0,0,0,-51,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9865,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,713,00,0,000,N,3100,00,N,674,0,0,0,-39,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9866,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,644,00,0,000,N,2800,00,N,564,0,0,0,-80,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9867,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,744,00,0,000,N,3100,00,N,720,0,0,0,-24,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9868,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,744,00,0,000,N,3100,00,N,704,0,0,0,-40,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9869,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,750,00,0,000,N,3000,00,N,692,0,0,0,-58,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9870,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,758,00,0,000,N,3100,00,N,758,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9871,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,758,00,0,000,N,3000,00,N,758,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9872,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,778,00,0,000,N,3100,00,N,778,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9873,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,713,00,0,000,N,3100,00,N,704,0,0,0,-9,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9874,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,670,00,0,000,N,3000,00,N,670,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9875,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,744,00,0,000,N,3100,00,N,629,0,0,0,-115,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9876,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,720,00,0,000,N,3000,00,N,693,0,0,0,-27,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9877,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,713,00,0,000,N,3100,00,N,560,0,0,0,-153,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9878,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,700,00,0,000,N,2800,00,N,670,0,0,0,-30,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9879,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,837,00,0,000,N,3100,00,N,743,0,0,0,-94,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9880,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,699,00,0,000,N,3100,00,N,699,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9881,886228,07856,250,N,PR,Y,B,4,00306135,Y,0,,735,00,0,000,N,3000,00,N,735,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9882,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,842,00,0,000,N,3100,00,N,842,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9883,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,750,00,0,000,N,3000,00,N,413,0,0,0,-337,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9884,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,744,00,0,000,N,3100,00,N,137,0,0,0,-607,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9885,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,777,00,0,000,N,3100,00,N,777,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9886,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,780,00,0,000,N,3000,00,N,739,0,0,0,-41,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9887,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,775,00,0,000,N,3100,00,N,747,0,0,0,-28,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9888,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,750,00,0,000,N,3000,00,N,750,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9889,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,806,00,0,000,N,3100,00,N,801,0,0,0,-5,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9890,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,717,00,0,000,N,2900,00,N,717,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9891,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,806,00,0,000,N,3100,00,N,682,0,0,0,-124,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9892,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,793,00,0,000,N,3100,00,N,793,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9893,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,750,00,0,000,N,3000,00,N,660,0,0,0,-90,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9894,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,806,00,0,000,N,3100,00,N,793,0,0,0,-13,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9895,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,750,00,0,000,N,3000,00,N,749,0,0,0,-1,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9896,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,779,00,0,000,N,3100,00,N,779,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9897,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,837,00,0,000,N,3100,00,N,800,0,0,0,-37,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9898,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,780,00,0,000,N,3000,00,N,740,0,0,0,-40,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9899,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,806,00,0,000,N,3100,00,N,804,0,0,0,-2,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9900,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,798,00,0,000,N,3000,00,N,798,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9901,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,806,00,0,000,N,3100,00,N,797,0,0,0,-9,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9902,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,736,00,0,000,N,2800,00,N,736,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9903,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,899,00,0,000,N,3100,00,N,815,0,0,0,-84,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9904,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,815,00,0,000,N,3100,00,N,815,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9905,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,794,00,0,000,N,3000,00,N,794,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9906,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,884,00,0,000,N,3100,00,N,884,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9907,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,900,00,0,000,N,3000,00,N,462,0,0,0,-438,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9908,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,899,00,0,000,N,3100,00,N,789,0,0,0,-110,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9909,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,930,00,0,000,N,3100,00,N,805,0,0,0,-125,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9910,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,930,00,0,000,N,3000,00,N,899,0,0,0,-31,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9911,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,961,00,0,000,N,3100,00,N,889,0,0,0,-72,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9912,876645,07856,250,N,PR,Y,B,4,00306135,Y,0,,960,00,0,000,N,3000,00,N,906,0,0,0,-54,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9913,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,964,00,0,000,N,3100,00,N,964,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,00000
02,9914,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,868,00,0,000,N,2800,00,N,864,0,0,0,-4,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9915,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,984,00,0,000,N,3100,00,N,984,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9916,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,971,00,0,000,N,3100,00,N,971,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9917,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,930,00,0,000,N,3000,00,N,916,0,0,0,-14,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9918,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,961,00,0,000,N,3100,00,N,917,0,0,0,-44,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9919,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,902,00,0,000,N,3000,00,N,902,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9920,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,1023,00,0,000,N,3100,00,N,948,0,0,0,-75,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9921,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,992,00,0,000,N,3100,00,N,955,0,0,0,-37,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9922,016859,07856,250,N,PR,Y,B,4,00306135,Y,0,,990,00,0,000,N,3000,00,N,903,0,0,0,-87,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9923,016859,07856,250,N,CA,,,4,00306135,Y,0,,1017,00,0,000,N,3100,00,N,1017,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9924,016859,07856,250,N,CA,,,4,00306135,Y,0,,1020,00,0,000,N,3000,00,N,967,0,0,0,-53,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9925,016859,07856,250,N,CA,,,4,00306135,Y,0,,1085,00,0,000,N,3100,00,N,1012,0,0,0,-73,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9926,016859,07856,250,N,CA,,,4,00306135,Y,0,,896,00,0,000,N,2800,00,N,895,0,0,0,-1,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,00000
02,9927,016859,07856,250,N,CA,,,4,00306135,Y,0,,1116,00,0,,N,3100,00,N,1039,0,0,0,-77,0,0000,00,00,0,0,0,0,0,0,,1213,999999999,
02,9590,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9591,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9592,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9593,886261,07856,250,N,CA,,,5,00306136,Y,0,14B DENY,0,TA,4,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9594,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9595,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9596,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9597,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9598,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9599,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9600,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9601,886261,07856,250,N,CA,,,5,00306136,Y,0,14B2 EXT,0,TA,1,,K,0,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9602,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,2900,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9603,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9604,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9605,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9606,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9607,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9608,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9609,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9610,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9611,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3100,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9612,886261,07856,250,N,CA,,,5,00306136,Y,0,,0,PR,0,,N,3000,,N,0,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9613,886261,07856,250,N,CA,,,5,00306136,Y,0,,124,PR,0,,N,3100,,N,0,0,0,0,-124,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9614,886261,07856,250,N,CA,,,5,00306136,Y,0,,196,PR,0,,N,2800,,N,0,0,0,0,-196,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9615,886261,07856,250,N,CA,,,5,00306136,Y,0,,124,PR,0,,N,3100,,N,0,0,0,0,-124,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9616,886261,07856,250,N,CA,,,5,00306136,Y,0,,186,PR,0,,N,3100,,N,112,0,0,0,-74,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9617,886261,07856,250,N,CA,,,5,00306136,Y,0,,227,PR,0,,N,3000,,N,227,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9618,886261,07856,250,N,CA,,,5,00306136,Y,0,,134,PR,0,,N,3100,,N,134,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9619,886261,07856,250,N,CA,,,5,00306136,Y,0,,210,PR,0,,N,3000,,N,190,0,0,0,-20,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9620,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,59,0,0,0,-158,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9621,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,7,0,0,0,-210,0,0000,00,00,0,0,0,0,0,0,,1213,0,@
02,9622,886261,07856,250,N,CA,,,5,00306136,Y,0,,205,PR,0,,N,3000,,N,205,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9623,886261,07856,250,N,CA,,,5,00306136,Y,0,,295,PR,0,,N,3100,,N,295,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9624,886261,07856,250,N,CA,,,5,00306136,Y,0,,273,PR,0,,N,3000,,N,273,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9625,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,145,0,0,0,-72,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9626,886261,07856,250,N,CA,,,5,00306136,Y,0,,140,PR,0,,N,2800,,N,132,0,0,0,-8,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9627,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,164,0,0,0,-53,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9628,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,133,0,0,0,-84,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9629,886261,07856,250,N,CA,,,5,00306136,Y,0,,210,PR,0,,N,3000,,N,145,0,0,0,-65,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9630,886261,07856,250,N,CA,,,5,00306136,Y,0,,217,PR,0,,N,3100,,N,129,0,0,0,-88,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9631,886261,07856,250,N,CA,,,5,00306136,Y,0,,276,PR,0,,N,3000,,N,276,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,%
02,9632,886261,07856,250,N,CA,,,5,00306136,Y,0,,275,PR,0,,N,3100,,N,275,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,*
02,9633,886261,07856,250,N,CA,,,5,00306136,Y,0,,260,PR,0,,N,3100,,N,260,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9634,886261,07856,250,N,CA,,,5,00306136,Y,0,,290,PR,0,,N,3000,,N,290,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9635,886261,07856,250,N,CA,,,5,00306136,Y,0,,274,PR,0,,N,3100,,N,274,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,<
02,9636,886261,07856,250,N,CA,,,5,00306136,Y,0,,279,PR,0,,N,3000,,N,279,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9637,886261,07856,250,N,CA,,,5,00306136,Y,0,,292,PR,0,,N,3100,,N,292,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
02,9638,886261,07856,250,N,CA,,,5,00306136,Y,0,,282,PR,0,,N,2800,,N,282,0,0,0,0,0,0000,00,00,0,0,0,0,0,0,,1213,0,
